order_book_id,board_type,sector_code,yield_rate,date,month,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,operating_revenue_growth_ratio_ttm,net_profit_growth_ratio_ttm,gross_profit_margin_ttm,total_asset_turnover_ttm,cash_ratio_lf,current_ratio_lf,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
300030.XSHE,GEM,HealthCare,0.03609757240603617,2018-01-02,0,0.00905079610751555,2.784071857604001,0.2013520588674651,-0.002836851555479414,-0.2494357292748799,0.46355796877830735,0.3243203272771381,1.0163313725874683,2.210994313932246,-0.2216378275318256,-0.2591982745616678,0.07512089405968436,41.17647058823531,33.33333333333333,-0.5441704295473034,0.9417875357988862,2.4278754701099863,2.173201452626258,0.16532756044875774,1.255809061174049,108.74524714828921,84.89932885906059
300120.XSHE,GEM,Industrials,0.010431285014972813,2018-01-02,0,0.006543721787403962,6.002733669603566,0.1678422870049429,0.017351155002195418,3.712344912103262,0.14907524431043373,0.758362315503511,0.7804510379696442,3.62509103641479,-0.027613546990092885,-0.11856379656543581,0.18190049915068585,54.8672566371682,66.66666666666666,4.455715303684464,0.8254042885345867,1.3281287342388102,1.7101739568081042,0.262905930011268,0.5543895433871711,132.686980609418,156.70731707317023
300044.XSHE,GEM,InformationTechnology,0.02951006186446703,2018-01-02,0,0.023727575751146986,5.257132302694543,0.23791246389089923,1.17861596695945,0.4806228602071607,0.21023586649116105,0.5427317656658561,0.13894820502398872,0.9652677057155216,-0.8193369197440443,-0.6923293801466174,-0.2540150791948539,19.269102990033215,33.33333333333333,-7.651315590274627,4.672602766392489,6.215217443518786,9.97609975147585,0.5542512777228685,0.9351324150254473,94.78672985781989,71.97943444730053
601519.XSHG,MainBoard,InformationTechnology,-0.07028112449799206,2018-01-02,0,-0.059784513210057115,9.851508954078971,0.10993009570808263,0.4748414623901911,-0.4266938862064009,-0.5716332619697863,0.6608600623678547,1.4180196066461601,2.14374188363161,0.01336039676568923,-0.007630135359221827,0.04198106424982212,57.50000000000005,66.66666666666666,2.8606836724155658,0.24034601297983124,0.32188970921166465,0.5006967269540977,0.1240235546399555,0.2495154060443752,127.94117647058792,123.7762237762237
600995.XSHG,MainBoard,Utilities,-0.03294382332009471,2018-01-02,0,0.05202445505665553,2.651621303194896,0.4453263298191726,0.10481918574513704,0.8025453429873188,0.2547770033739137,0.7477844565471498,0.604385019058038,0.8084067454813606,-0.1392268000251775,-0.18906203593470347,0.09967047181905192,49.462365591397855,33.33333333333333,2.6844172850283967,0.7454346622484309,1.1053675350431,2.1590161582067315,0.14649906788051484,0.7915523070545776,109.0909090909086,82.19178082191777
002448.XSHE,MainBoard,ConsumerDiscretionary,-0.0021985218448871136,2018-01-02,0,0.04710883716029834,2.4573032198199605,0.2606973442546237,0.3219063174651189,0.28586495442247495,0.4032880942237866,0.43759055281969556,0.7303047897193186,1.6675388757400142,-0.11278956652581407,-0.1481821579018157,0.07078518275200324,47.22222222222215,55.55555555555556,1.121101121101111,0.6623761924756579,0.914773305747229,1.4134693975613226,0.13876992311420774,0.5902609789164196,124.86187845303873,108.67346938775519
600317.XSHG,MainBoard,Unknown,-0.011816016579541566,2018-01-02,0,0.024823591761063187,2.0800055086988225,0.17950212986105693,0.10288082758010408,0.37232503985563103,0.31492404199807283,0.24052437292598214,1.4839625947713453,2.079593459034613,-0.008077703950297277,-0.0035309778964478836,-0.009093452107698786,30.0,33.33333333333333,-0.6593406593406713,0.07663460996165714,0.10411026262148823,0.1474849254181157,0.03183649509741263,0.033886213208339205,109.99999999999939,66.6666666666666
300585.XSHE,GEM,ConsumerDiscretionary,-0.06687678570488964,2018-01-02,0,0.019544807160445828,7.219391665072551,0.13014674633553655,0.3413145147594723,0.3232183221134195,0.3970116977946164,0.6847325894589004,1.0989972014830147,2.9493456406479686,-0.7890114788338494,-0.9793829281627292,0.3807428986577597,58.6153846153846,55.55555555555556,-0.5336839662773629,16.24507128540433,24.316333691575238,16.458224694359647,1.277208031757699,3.4038115693258795,142.1576128538638,87.6852907639681
600389.XSHG,MainBoard,Materials,0.07977989157715082,2018-01-02,0,0.02454402006957852,3.7971712932144523,0.6093938884915638,-0.27860618269084936,16.94843884478013,0.14318506593922442,1.0034862310692438,0.10587280333315321,0.7619952042430566,0.04783027999835454,0.15990568030235636,-0.22415080060800363,47.87878787878787,55.55555555555556,-0.33406035172964615,0.9215177411453498,1.1638981696617525,0.8550029879069758,0.4372151851392261,0.9624032318349803,148.0272108843537,107.39910313901323
000338.XSHE,MainBoard,Industrials,0.03125082169808824,2018-01-02,0,0.07965312248169917,2.039546979311705,2.0472614027895872,0.7069365178487335,1.4957576765940614,0.21626860766723052,0.7932031079973417,0.42899636628008325,1.287564542515052,0.08636528697545032,-0.007099330076049813,0.18692923410300027,88.695652173913,55.55555555555556,8.898411898159823,1.9034531141207351,2.1299580468974137,2.3970285561584497,0.29440595111805584,0.43003819436009333,110.63122923588038,95.73170731707323
603496.XSHG,MainBoard,InformationTechnology,-0.11028134062498185,2018-01-02,0,0.020398174899483056,7.727010808780565,0.08403263214819069,,,0.558689927685068,0.5284121928216847,1.07947014806106,5.9106659657458165,-0.5195666791366023,-0.798495563617261,0.5578577689613176,60.714285714285744,55.55555555555556,1.8515810103255703,10.05847953493333,19.528363066410684,20.365206702954,0.4284961132769612,1.9499579333242234,95.28795811518317,95.1206140350877
000753.XSHE,MainBoard,ConsumerDiscretionary,0.023450986641170735,2018-01-02,0,0.05388196143194448,1.8101558336892591,0.7662417235507036,-0.0388134587506902,-9.541467042723799,0.1331652678995746,0.5532209421532001,0.529619329266289,1.8079000771621314,-0.06369625685573777,-0.07069762184079253,0.01400272997010954,38.46153846153847,33.33333333333333,-0.7623723995348485,0.475016098799339,0.5697032045141145,0.924684614986825,0.04796549102869984,0.2850577207184899,87.71929824561403,96.36363636363636
000166.XSHE,MainBoard,Financials,0.01857835218093684,2018-01-02,0,0.04766898034887277,2.0288584343814597,0.13157591270015567,-0.25123364167772877,-0.3672787531954864,,0.05042802687665518,,,-0.07826154323339551,-0.09072559847400467,0.02492811048121832,56.4102564102564,44.44444444444444,0.13959981386690362,0.3571326426414841,0.34592509641824354,0.4700459203621712,0.10665746061550507,0.1819653182295478,76.63551401869219,54.03225806451645
000687.XSHE,MainBoard,Industrials,-0.0066225165562914245,2018-01-02,0,0.011360437821631148,5.881104653717537,0.1800854220900276,-0.025277775335996067,-1.514655159326895,0.3191812762996175,0.3860431447393515,0.4905599372990879,1.6844777279548377,-0.4443784869349745,-0.4809656888755632,0.07317440388117735,39.062499999999986,33.33333333333333,-3.404158099154661,1.147136218869251,2.257624989570424,1.9856686851661067,0.4347397890807931,1.7284620053545032,91.0447761194031,102.41758241758257
002909.XSHE,MainBoard,Materials,0.10324707606164485,2018-01-02,0,,,,,,,,0.19060855132298862,1.279686385733371,0.5069429031661947,0.31791239470906335,0.37806101691426275,57.67575322812053,44.44444444444444,11.232117221919678,31.79235873503777,,,0.6168971114042466,,132.51775848460946,104.38356164383569
000620.XSHE,MainBoard,RealEstate,0.11397635253536986,2018-01-02,0,0.054874645208052505,1.771888966807215,0.7628500505476764,0.532151343675122,0.7094504275341154,0.3044210334855337,0.1829465367068532,0.33325192686327204,1.452434007231484,-0.11169915005976172,-0.13148883608680012,0.0395793720540768,44.8275862068966,22.22222222222222,0.888656560376375,0.1740719708254388,0.23098032332251237,0.22458774882865856,0.10584058338644986,0.42959694199592774,117.87709497206716,77.57847533632298
600982.XSHG,MainBoard,Utilities,-0.025221625671119963,2018-01-02,0,0.038383204022164365,1.3229135202887399,0.5196622466218601,0.7316715932849762,0.8331709783778694,0.14481165374551083,0.4555020904424154,0.9843024671545503,2.63614342016068,-0.024265732349381786,-0.04021450458787967,0.03189754447699576,56.25000000000002,55.55555555555556,1.2775842044134658,0.5048643956735763,0.4944091289540803,0.6141663412046074,0.06276201990029763,0.24431477089890424,128.86597938144365,72.86821705426364
300399.XSHE,GEM,InformationTechnology,-0.04856046437885442,2018-01-02,0,-0.003470742472354076,7.0552283816803385,0.10626681195555787,0.17607355646871548,-1.2623246636700902,0.29993632409754717,0.6299572990125069,3.596519633268528,16.01011065616794,-0.36685868190875226,-0.22616238742705772,-0.2813925889633891,29.48717948717946,33.33333333333333,-4.076054664289966,4.423059711981971,5.012617197616492,4.484228048800806,0.7653255983301933,1.0858308823352487,94.04024767801863,98.01678108314258
